cr_year,issn_l,collection,articles,oa_articles
2017,0165-1781,global,743,15
2017,0165-1889,de,13,0
2017,0165-1889,global,114,0
2017,0165-2125,de,1,0
2017,0165-2125,global,117,1
2017,0165-232X,de,3,0
2017,0165-232X,global,132,8
2017,0165-2370,de,12,0
2017,0165-2370,global,317,9
2017,0165-2427,de,7,0
2017,0165-2427,global,101,8
2017,0165-2478,de,3,0
2017,0165-2478,global,182,2
2017,0165-4101,de,1,0
2017,0165-4101,global,45,1
2017,0165-4896,de,2,0
2017,0165-4896,global,70,0
2017,0165-5728,de,7,2
2017,0165-5728,global,204,8
2017,0165-5876,de,7,1
2017,0165-5876,global,438,5
2017,0165-6147,de,8,0
2017,0165-6147,global,95,2
2017,0165-7836,de,4,0
2017,0165-7836,global,304,8
2017,0165-9936,de,3,1
2017,0165-9936,global,184,5
2017,0166-0462,de,3,0
2017,0166-0462,global,61,0
2017,0166-0934,de,10,1
2017,0166-0934,global,230,26
2017,0166-218X,de,20,0
2017,0166-218X,global,392,3
2017,0166-2236,de,3,0
2017,0166-2236,global,71,6
2017,0166-3542,de,8,1
2017,0166-3542,global,261,26
2017,0166-3615,de,1,0
2017,0166-3615,global,65,0
2017,0166-4328,de,32,1
2017,0166-4328,global,644,15
2017,0166-445X,de,6,0
2017,0166-445X,global,264,7
2017,0166-4972,de,2,0
2017,0166-4972,global,31,2
2017,0166-5162,de,11,0
2017,0166-5162,global,173,5
2017,0166-5316,de,4,0
2017,0166-5316,global,53,1
2017,0166-6851,de,5,0
2017,0166-6851,global,84,8
2017,0166-8641,de,5,0
2017,0166-8641,global,351,2
2017,0167-1987,de,6,0
2017,0167-1987,global,183,3
2017,0167-2681,de,35,1
